text,author,categories
"In the stillness of your presence, you can feel your own formless and timeless reality as the unmanifested life that animates your physical form. You can then feel the same life deep within every other human and every other creature. You look beyond the veil of form and separation. This is the realization of oneness. This is love.",Eckhart Tolle,"Love,Life,Deep,Reality"
I have yet to hear a man ask for advice on how to combine marriage and a career.,Gloria Steinem,"Marriage,Funny,Man,Advice"
Marriage can be a magnificent lesson in becoming our best selves; that is true.,Marianne Williamson,"Marriage,Best,True"
"The moment you have in your heart this extraordinary thing called love and feel the depth, the delight, the ecstasy of it, you will discover that for you the world is transformed.",Jiddu Krishnamurti,"Love,Heart,World,Moment"
I think what 'The Hobbit' and Middle-earth deal in are quite universal and timeless themes of honour and love and friendship... so they're things that do resonate with people.,Martin Freeman,"Friendship,Love,People,Think"
"The first question which the priest and the Levite asked was: 'If I stop to help this man, what will happen to me?' But... the good Samaritan reversed the question: 'If I do not stop to help this man, what will happen to him?'","Martin Luther King, Jr.","Motivational,Good,Man,Help"
"Problems or successes, they all are the results of our own actions. Karma. The philosophy of action is that no one else is the giver of peace or happiness. One's own karma, one's own actions are responsible to come to bring either happiness or success or whatever.",Maharishi Mahesh Yogi,"Success,Happiness,Peace,Philosophy"
"Learning from wolves to interact with pet dogs makes about as much sense as, 'I want to improve my parenting - let's see how the chimps do it!'",Ian Dunbar,"Learning,Pet,Want"
Just ask the local people for the best food. Don't rely on a guidebook.,Masaharu Morimoto,"Food,Best,People"
"There is an amazing power getting to know your inner self and learning how to use it and not fight with the world. If you know what makes you happy, your personality, interests and capabilities, just use them, and everything else flows beautifully.",Juhi Chawla,"Learning,Happy,Power"
"Because of media hype and woefully inadequate information, too many people nowadays are deathly afraid of their food, and what does fear of food do to the digestive system? I am sure that an unhappy or suspicious stomach, constricted and uneasy with worry, cannot digest properly.",Julia Child,"Food,Fear,I Am"
"In God's world, for those who are in earnest, there is no failure. No work truly done, no word earnestly spoken, no sacrifice freely made, was ever made in vain.",Frederick William Robertson,"Failure,Work,God"
"Believe me, I understand the need for easy and speedy. After a 12-hour day of shooting 'Chopped,' say, I'm talking stir-fry, spaghetti, heck, peanut-butter sandwiches. But that's not about the joy of food. That's survival.",Ted Allen,"Food,Day,Joy"
The love of family and the admiration of friends is much more important than wealth and privilege.,Charles Kuralt,"Love,Family,Friends"
"Love is like a friendship caught on fire. In the beginning a flame, very pretty, often hot and fierce, but still only light and flickering. As love grows older, our hearts mature and our love becomes as coals, deep-burning and unquenchable.",Bruce Lee,"Love,Friendship,Light,Love Is"
"I still think it's essential for a parent to cook with their children. Weighing out the ingredients and learning where the food comes from is educational, but it also helps to place meal times at the heart of family life. We never had dinner in front of the TV.",Mary Berry,"Learning,Life,Family,Food"
There is failure in every industry; there is failure in every step. It's just that we are working in an industry where everything is just out there; that is why it looks so magnified. But failure is a part of life.,Yami Gautam,"Failure,Life,Step,Why"
Love is always being given where it is not required.,E. M. Forster,"Love,Love Is,Being"
I don't believe you have to be better than everybody else. I believe you have to be better than you ever thought you could be.,Ken Venturi,"Motivational,Believe,Thought,Better"
"Being part of the Workshop is like being part of a really big family. Everyone is so close. Everyone feels the success of others who go on to do well. Whatever happens, I will still be part of the Workshop.",Lucy Carless,"Success,Family,Well"
"Friendship often ends in love, but love in friendship - never.",Albert Camus,"Friendship,Love,Never"
"I've found that luck is quite predictable. If you want more luck, take more chances. Be more active. Show up more often.",Brian Tracy,"Motivational,You,Want"
"When I was growing up, Brandy was TV star, reality star, a pop star, a Cover girl, Grammy winner, had her own Brandy doll, and was the first African American to play Disney princess Cinderella. Most importantly, she is a survivor. Many only judge and remember a person's most recent failure.",Niecy Nash,"Failure,Girl,American,Reality"
"I train and I go home, and when I'm home, I think about training. That's my life every day, and that's it.",Conor McGregor,"Life,Home,Day"
"With me, what you see is what you get. Yes, call me naive, but I love life. I am happy, and for that, I make no apologies. I do like to see the best in people, and when someone is nice to my face, I tend to believe them.",Joyce Giraud,"Love,Life,Best,Happy"
"On YouTube, when you have a big viral success with a song that isn't your own, the natural inclination for most YouTubers is to keep doing that. What you really should do is show people that you actually have substance and can write your own music.",Charlie Puth,"Success,Music,People"
"All you need in this life is ignorance and confidence, and then success is sure.",Mark Twain,"Success,Life,Confidence,Ignorance"
"Life is full of beauty. Notice it. Notice the bumble bee, the small child, and the smiling faces. Smell the rain, and feel the wind. Live your life to the fullest potential, and fight for your dreams.",Ashley Smith,"Life,Beauty,Dreams"
A person who doubts himself is like a man who would enlist in the ranks of his enemies and bear arms against himself. He makes his failure certain by himself being the first person to be convinced of it.,Alexandre Dumas,"Failure,Man,First"
"If you don't want women to do whatever they need to do then you must provide them with food, you must provide them with shelter and their basic human rights.",Emma Thompson,"Food,Women,Want"
"A dog will teach you unconditional love. If you can have that in your life, things won't be too bad.",Robert Wagner,"Life,Love,Dog,You"
Success is the only motivational factor that a boy with character needs.,Woody Hayes,"Motivational,Success,Character"
